Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Egg.43.1,R606-4,606,Random,43,0.077309524,-0.010615079,0.269833333,-0.06677381,1.451623016,-0.329813492,-0.138003968,0.08884127,0.027678571,0.188964286,-0.157924603,1.054099206,1.21809127,1.356456349,1.134265873,0.047075397,0.271015873,0.367452381,0.044174603,-0.041638889,1.551972222,1.180825397,1.039503968,0.104936508,0.324297619,0.293313492,0.049674603,0.000559524,-0.1685,-0.374123016,0.637345238,0.058202381,0.044210317,0.056662698,0.203246032,0.422083333,0.055138889,0.00852381,0.004837302,0.027944444,0.313154762,0.037626984,0.165761905,0.405015873,0.334619048,0.616730159,0.191007937,0.044269841,0.450996032,0.04502381,0.268555556,0.05397619,0.331555556,0.075202381,-0.165789683,0.060809524,0.251662698,0.314821429,0.082944444,0.055015873,0.025603175,0.306579365,0.159460317,0.046892857,0.179730159,0.334253968,0.244059524,0.264916667,0.602563492,0.092444444,0.072329365,0.117884921,-0.188365079,0.18022619,0.434134921,0.01318254,0.201674603,0.587793651,0.165210317,0.191412698,-0.225813492,0.15222619,0.24384127,0.18268254,-0.212611111,-0.112079365,0.332297619,0.233686508,0.113420635,0.186607143,-0.120301587,0.437345238
Egg.43.2,R606-4,606,Random,43,0.090309524,-0.283615079,0.103833333,0.04722619,1.019623016,0.261186508,-0.082003968,0.10484127,0.037678571,0.226964286,0.371075397,0.963099206,-0.58990873,0.722456349,1.220265873,0.059075397,0.157015873,-0.045547619,0.337174603,1.475361111,1.746972222,1.005825397,-0.063496032,0.164936508,0.309297619,0.206313492,0.070674603,1.186559524,-0.2215,1.142876984,1.721345238,0.126202381,0.127210317,0.115662698,0.135246032,-0.035916667,0.719138889,0.39652381,1.153837302,0.085944444,0.447154762,0.074626984,0.165761905,0.148015873,0.354619048,0.196730159,-0.110992063,0.097269841,0.542996032,0.29902381,0.297555556,0.09697619,0.144555556,0.099202381,-0.097789683,0.128809524,0.300662698,0.371821429,0.100944444,0.129015873,0.082603175,0.271579365,0.249460317,0.101892857,0.209730159,0.355253968,0.302059524,0.273916667,0.608563492,0.090444444,0.125329365,0.248884921,0.171634921,0.25122619,0.450134921,-0.14881746,0.179674603,0.546793651,-0.177789683,0.320412698,-0.185813492,0.18522619,0.24084127,0.12168254,-0.336611111,0.021920635,0.349297619,0.294686508,0.107420635,0.223607143,-0.103301587,0.438345238
Egg.43.3,R606-4,606,Random,43,0.014309524,0.096384921,0.270833333,-0.02777381,1.275623016,0.692186508,0.629996032,0.14584127,0.121678571,0.330964286,0.117075397,0.023099206,-0.07190873,0.001456349,-0.001734127,0.120075397,0.257015873,0.349452381,0.048174603,0.401361111,0.542972222,-0.026174603,0.026503968,0.223936508,0.347297619,0.396313492,0.040674603,-0.004440476,0.3065,0.336876984,-0.010654762,0.094202381,0.044210317,0.053662698,0.175246032,0.573083333,0.189138889,0.03852381,-0.085162698,0.034944444,0.377154762,0.042626984,0.166761905,0.392015873,0.575619048,0.746730159,0.178007937,0.060269841,0.624996032,0.05502381,0.308555556,0.04797619,0.333555556,0.030202381,-0.157789683,0.123809524,0.232662698,0.417821429,0.050944444,0.049015873,0.039603175,0.317579365,0.091460317,0.060892857,0.194730159,0.270253968,0.174059524,0.251916667,0.628563492,0.029444444,0.115329365,-0.376115079,0.100634921,0.00422619,0.105134921,-0.30181746,-0.084325397,0.457793651,-0.122789683,0.097412698,-0.364813492,0.07322619,-0.06615873,0.05668254,-0.471611111,-0.446079365,0.165297619,-0.061313492,-0.084579365,0.073607143,-0.099301587,0.199345238
Khaleesi.15.1,R606-1,606,Random,15,-0.188690476,-0.081615079,-0.150166667,-0.07077381,-0.085376984,-0.192813492,-0.071003968,-0.17415873,-0.078321429,-0.178035714,-0.134924603,-0.211900794,0.01709127,-0.110543651,-0.049734127,-0.126924603,-0.167984127,-0.123547619,-0.036825397,-0.388638889,-0.345027778,-0.160174603,-0.171496032,-0.170063492,-0.114702381,-0.173686508,-0.032325397,-0.081440476,-0.0055,-0.297123016,-0.089654762,-0.066797619,-0.050789683,-0.049337302,-0.255753968,-0.402916667,0.047138889,-0.06547619,-0.053162698,-0.032055556,-0.089845238,0.009626984,-0.209238095,-0.425984127,-0.326380952,-0.245269841,-0.138992063,-0.018730159,-0.379003968,-0.03797619,-0.432444444,-0.04402381,-0.077444444,-0.108797619,-0.007789683,-0.086190476,-0.095337302,-0.119178571,-0.002055556,-0.036984127,-0.037396825,-0.349420635,-0.143539683,-0.048107143,-0.139269841,-0.326746032,-0.057940476,-0.319083333,-0.406436508,-0.113555556,-0.060670635,0.061884921,-0.091365079,0.11222619,-0.325865079,0.33818254,0.057674603,-0.129206349,0.075210317,0.106412698,0.211186508,-0.03777381,0.25984127,-0.13931746,0.362388889,0.099920635,0.080297619,0.170686508,-0.000579365,-0.015392857,0.044698413,-0.185654762
Khaleesi.15.2,R606-1,606,Random,15,-0.185690476,-0.042615079,-0.166166667,-0.08277381,-0.077376984,-0.186813492,-0.052003968,-0.20915873,-0.087321429,-0.195035714,-0.123924603,-0.240900794,-0.02390873,-0.109543651,-0.064734127,-0.095924603,-0.018984127,-0.136547619,-0.042825397,-0.335638889,-0.343027778,-0.183174603,-0.115496032,-0.112063492,-0.136702381,-0.194686508,-0.033325397,-0.080440476,-0.0125,-0.291123016,-0.104654762,-0.080797619,-0.042789683,-0.031337302,-0.297753968,-0.390916667,0.034138889,-0.07447619,-0.036162698,-0.035055556,-0.072845238,-0.019373016,-0.174238095,-0.374984127,-0.306380952,-0.264269841,-0.194992063,-0.043730159,-0.369003968,0.00202381,-0.371444444,-0.01802381,-0.116444444,-0.118797619,0.018210317,-0.071190476,-0.143337302,-0.049178571,-0.028055556,-0.057984127,-0.031396825,-0.400420635,-0.079539683,-0.030107143,-0.149269841,-0.304746032,-0.056940476,-0.353083333,-0.419436508,-0.127555556,-0.058670635,0.191884921,0.122634921,0.27422619,-0.157865079,0.42318254,0.226674603,0.041793651,0.273210317,0.300412698,0.428186508,0.14722619,0.39784127,0.20868254,0.543388889,0.288920635,0.250297619,0.313686508,0.166420635,0.139607143,0.210698413,-0.050654762
Khaleesi.15.3,R606-1,606,Random,15,-0.156690476,-0.063615079,-0.088166667,-0.04477381,-0.077376984,-0.153813492,-0.023003968,-0.20115873,0.006678571,-0.087035714,-0.068924603,-0.233900794,-0.00890873,-0.124543651,-0.020734127,-0.003924603,-0.115984127,-0.070547619,0.000174603,-0.382638889,-0.329027778,-0.148174603,-0.180496032,-0.022063492,-0.012702381,-0.104686508,0.007674603,-0.051440476,0.1085,-0.250123016,-0.069654762,-0.036797619,0.003210317,-0.021337302,-0.261753968,-0.360916667,-0.010861111,-0.04547619,-0.090162698,-0.050055556,-0.014845238,0.026626984,-0.215238095,-0.451984127,-0.234380952,-0.227269841,-0.159992063,-0.037730159,-0.397003968,0.01102381,-0.464444444,-0.01302381,-0.072444444,-0.102797619,-0.063789683,-0.136190476,-0.006337302,-0.011178571,0.027944444,-0.011984127,0.001603175,-0.308420635,-0.071539683,0.001892857,-0.007269841,-0.194746032,-0.063940476,-0.307083333,-0.377436508,-0.106555556,-0.014670635,-0.040115079,-0.202365079,0.10322619,-0.232865079,0.17818254,0.038674603,-0.106206349,0.005210317,0.171412698,0.193186508,0.00322619,0.09284127,-0.03131746,0.444388889,0.099920635,0.113297619,0.084686508,-0.027579365,-0.039392857,0.024698413,-0.213654762
Khaleesi.37.1,R606-1,606,Random,37,0.152309524,0.067384921,-0.096166667,-0.01077381,-0.052376984,0.276186508,-3.97E-06,-0.02115873,-0.055321429,-0.061035714,-0.077924603,0.037099206,-0.12590873,0.077456349,0.013265873,-0.004924603,-0.063984127,0.026452381,-0.006825397,0.091361111,0.109972222,0.084825397,0.128503968,-0.011063492,-0.005702381,-0.056686508,-0.015325397,-0.030440476,0.0655,-0.024123016,-0.040654762,0.011202381,0.003210317,0.026662698,0.062246032,0.035083333,0.080138889,-0.01747619,0.156837302,0.015944444,0.028154762,0.054626984,0.164761905,-0.087984127,-0.072380952,-0.180269841,0.166007937,-0.000730159,-0.005003968,0.00602381,0.145555556,-0.00902381,0.059555556,0.054202381,0.127210317,-0.003190476,0.058662698,-0.096178571,0.010944444,-0.008984127,-0.015396825,0.177579365,0.085460317,-0.000107143,0.055730159,0.138253968,0.060059524,0.024916667,-0.138436508,-0.009555556,0.034329365,-0.374115079,0.089634921,-0.00877381,0.110134921,0.02618254,0.077674603,0.075793651,-0.006789683,-0.027587302,0.105186508,0.05222619,0.02784127,-0.01131746,-0.148611111,-0.072079365,-0.212702381,-0.220313492,0.024420635,0.000607143,-0.028301587,0.073345238
Khaleesi.37.2,R606-1,606,Random,37,0.054309524,-0.021615079,-0.132166667,-0.01877381,-0.062376984,0.227186508,0.000996032,-0.05715873,-0.090321429,-0.106035714,-0.121924603,0.022099206,0.04409127,0.075456349,-0.006734127,-0.013924603,-0.090984127,-0.057547619,-0.030825397,0.054361111,0.071972222,0.123825397,0.079503968,-0.065063492,-0.024702381,-0.085686508,-0.039325397,-0.057440476,0.0655,-0.058123016,-0.083654762,-0.003797619,-0.027789683,-0.000337302,-0.000753968,-0.013916667,0.008138889,-0.03647619,0.055837302,0.012944444,-0.031845238,0.035626984,0.360761905,-0.091984127,-0.124380952,-0.234269841,0.165007937,-0.012730159,-0.030003968,-0.01697619,0.137555556,-0.03602381,0.017555556,-0.030797619,0.183210317,-0.035190476,0.010662698,-0.142178571,-0.012055556,-0.035984127,-0.029396825,0.101579365,0.085460317,-0.026107143,-0.019269841,0.009253968,0.027059524,0.013916667,-0.237436508,-0.077555556,0.002329365,-0.190115079,0.113634921,0.02722619,0.103134921,0.00818254,0.065674603,0.023793651,-0.024789683,-0.225587302,0.031186508,0.02122619,-0.04215873,0.00668254,-0.115611111,-0.153079365,-0.259702381,-0.222313492,0.008420635,-0.015392857,0.011698413,0.025345238
Khaleesi.37.3,R606-1,606,Random,37,0.029309524,-0.056615079,-0.139166667,-0.03077381,-0.082376984,0.288186508,-0.012003968,-0.03815873,-0.067321429,-0.104035714,-0.142924603,0.067099206,0.08909127,0.096456349,-0.018734127,-0.088924603,-0.131984127,-0.113547619,-0.027825397,0.057361111,0.154972222,-0.059174603,0.075503968,-0.075063492,-0.064702381,-0.135686508,-0.033325397,-0.064440476,0.0435,-0.093123016,-0.060654762,-0.012797619,-0.033789683,0.003662698,-0.016753968,-0.006916667,0.041138889,-0.03147619,0.165837302,0.006944444,-0.027845238,0.038626984,0.154761905,-0.060984127,-0.168380952,-0.222269841,0.196007937,-0.020730159,-0.086003968,-0.00497619,0.125555556,-0.02802381,0.031555556,-0.064797619,0.188210317,-0.023190476,-0.038337302,-0.144178571,-0.021055556,-0.038984127,-0.032396825,0.090579365,0.171460317,-0.025107143,-0.046269841,-0.171746032,0.021059524,0.033916667,-0.289436508,-0.117555556,-0.012670635,0.057884921,0.079634921,0.09822619,0.057134921,0.02018254,0.087674603,0.098793651,0.040210317,-0.128587302,0.056186508,-0.01677381,0.08084127,-0.06731746,-0.146611111,-0.112079365,-0.192702381,-0.145313492,0.031420635,-0.063392857,-0.089301587,0.070345238
Khaleesi.43.1,R606-1,606,Random,43,0.011309524,0.046384921,0.109833333,0.04522619,-0.042376984,-0.165813492,0.012996032,0.28384127,0.234678571,0.086964286,0.092075397,0.152099206,0.06209127,0.069456349,0.003265873,-0.022924603,0.094015873,0.027452381,0.042174603,0.127361111,0.218972222,0.186825397,-0.009496032,0.048936508,0.212297619,0.042313492,0.044674603,0.002559524,0.1175,0.216876984,-0.058654762,0.090202381,0.020210317,0.077662698,0.124246032,0.373083333,0.085138889,0.06952381,-0.102162698,0.041944444,0.104154762,0.033626984,0.125761905,0.437015873,0.476619048,0.392730159,0.184007937,0.044269841,0.314996032,0.08902381,0.127555556,0.07597619,0.104555556,0.220202381,-0.098789683,0.134809524,0.122662698,0.191821429,0.069944444,0.071015873,0.027603175,0.184579365,0.029460317,0.050892857,0.106730159,0.143253968,-0.252940476,0.112916667,0.327563492,0.232444444,0.011329365,-0.174115079,-0.086365079,0.30922619,0.115134921,-0.43781746,-0.066325397,0.258793651,-0.103789683,0.167412698,-0.409813492,0.66922619,-0.05215873,0.50068254,-0.548611111,0.224920635,0.109297619,0.089686508,0.145420635,0.168607143,0.188698413,0.103345238
Khaleesi.43.2,R606-1,606,Random,43,-0.035690476,-0.055615079,0.105833333,-0.00277381,-0.093376984,-0.237813492,0.024996032,0.23484127,-0.019321429,-0.084035714,-0.018924603,0.070099206,0.01809127,0.062456349,-0.062734127,-0.111924603,-0.050984127,-0.118547619,-0.025825397,0.051361111,0.161972222,0.158825397,-0.005496032,-0.092063492,0.150297619,-0.007686508,-0.028325397,-0.049440476,-0.0825,0.119876984,-0.108654762,0.021202381,-0.022789683,0.009662698,0.036246032,0.343083333,-0.040861111,0.00452381,-0.139162698,-0.027055556,-0.011845238,-0.027373016,0.043761905,0.350015873,0.387619048,0.448730159,0.131007937,-0.008730159,0.296996032,0.04302381,0.162555556,0.00597619,-0.001444444,0.262202381,-0.168789683,0.106809524,0.053662698,0.151821429,0.042944444,-0.007984127,-0.028396825,0.180579365,0.094460317,-0.005107143,0.014730159,0.057253968,0.054059524,0.063916667,0.280563492,0.156444444,-0.019670635,0.106884921,-0.216365079,0.07322619,0.213134921,-0.27681746,-0.154325397,0.282793651,-0.177789683,0.217412698,-0.543813492,0.03422619,-0.13715873,0.02768254,-0.545611111,0.180920635,0.177297619,0.080686508,-0.062579365,0.054607143,0.156698413,0.155345238
Khaleesi.43.3,R606-1,606,Random,43,0.025309524,0.002384921,0.082833333,0.01622619,-0.063376984,-0.165813492,-3.97E-06,0.27184127,-0.014321429,-0.003035714,-0.017924603,0.111099206,0.09509127,0.101456349,-0.032734127,-0.065924603,0.028015873,-0.096547619,0.013174603,0.109361111,0.191972222,0.240825397,-0.007496032,-0.006063492,0.194297619,-0.006686508,0.001674603,-0.046440476,0.0325,0.180876984,-0.073654762,0.067202381,0.005210317,0.034662698,0.049246032,0.334083333,0.066138889,0.03052381,-0.100162698,0.004944444,0.061154762,0.009626984,0.112761905,0.406015873,0.429619048,0.481730159,0.117007937,0.012269841,0.338996032,0.04902381,0.176555556,0.02797619,0.053555556,0.274202381,-0.198789683,0.121809524,0.140662698,0.173821429,0.062944444,0.037015873,-0.005396825,0.163579365,-0.013539683,0.029892857,0.082730159,0.162253968,0.083059524,0.097916667,0.378563492,0.214444444,-0.007670635,0.056884921,0.182634921,-0.06177381,0.204134921,-0.45181746,-0.128325397,0.147793651,-0.051789683,0.148412698,-0.331813492,-0.01077381,-0.02215873,0.03168254,-0.620611111,0.104920635,0.109297619,-0.030313492,-0.161579365,-0.181392857,-0.149301587,0.100345238
Lyanna.15.1,S606-4,606,Slow,15,-0.188690476,-0.027615079,-0.108166667,-0.04177381,-0.067376984,-0.072813492,-0.040003968,-0.19315873,-0.021321429,-0.005035714,-0.088924603,-0.058900794,0.07009127,-0.044543651,-0.028734127,-0.039924603,-0.055984127,-0.142547619,-0.061825397,-0.129638889,-0.169027778,-0.068174603,-0.073496032,-0.099063492,-0.062702381,-0.086686508,-0.020325397,-0.082440476,0.1765,-0.097123016,-0.063654762,-0.081797619,-0.038789683,-0.076337302,-0.193753968,-0.310916667,0.037138889,-0.05947619,0.042837302,-0.052055556,-0.055845238,-0.055373016,-0.210238095,-0.198984127,-0.333380952,-0.266269841,-0.080992063,-0.060730159,-0.354003968,-0.05597619,-0.282444444,-0.05102381,-0.047444444,-0.147797619,0.196210317,-0.088190476,-0.046337302,-0.014178571,-0.005055556,-0.036984127,-0.047396825,-0.237420635,-0.113539683,-0.037107143,-0.081269841,-0.203746032,0.049059524,-0.138083333,-0.232436508,-0.142555556,-0.016670635,0.100884921,0.060634921,0.11222619,-0.168865079,0.10418254,0.229674603,-0.038206349,0.124210317,0.117412698,0.460186508,0.08022619,0.21684127,0.17468254,0.269388889,0.220920635,0.131297619,0.082686508,0.153420635,-0.070392857,0.201698413,0.016345238
Lyanna.15.2,S606-4,606,Slow,15,-0.200690476,-0.112615079,-0.136166667,-0.07177381,-0.113376984,-0.039813492,-0.064003968,-0.19615873,-0.010321429,0.076964286,-0.107924603,-0.057900794,0.04209127,-0.088543651,-0.029734127,-0.050924603,-0.081984127,-0.149547619,-0.072825397,-0.236638889,-0.138027778,-0.112174603,-0.014496032,-0.107063492,-0.092702381,-0.132686508,-0.024325397,-0.070440476,0.0815,-0.129123016,-0.099654762,-0.090797619,-0.041789683,-0.105337302,-0.210753968,-0.351916667,0.119138889,-0.06247619,0.063837302,-0.066055556,-0.082845238,-0.065373016,-0.222238095,-0.241984127,-0.353380952,-0.245269841,-0.098992063,-0.067730159,-0.344003968,-0.06797619,-0.261444444,-0.05602381,-0.036444444,-0.097797619,0.198210317,-0.096190476,-0.048337302,-0.058178571,-0.066055556,-0.068984127,-0.053396825,-0.265420635,0.017460317,-0.061107143,-0.068269841,-0.211746032,0.001059524,-0.041083333,-0.262436508,-0.143555556,-0.030670635,0.084884921,-0.103365079,0.05522619,-0.159865079,0.03518254,0.172674603,-0.205206349,-0.053789683,0.038412698,0.388186508,0.06522619,0.19784127,0.10368254,0.187388889,0.097920635,0.061297619,0.034686508,0.095420635,-0.082392857,0.142698413,-0.129654762
Lyanna.15.3,S606-4,606,Slow,15,-0.209690476,-0.093615079,-0.169166667,-0.07477381,-0.108376984,-0.082813492,-0.072003968,-0.21415873,0.037678571,-0.093035714,-0.127924603,-0.077900794,0.05209127,-0.108543651,-0.061734127,-0.051924603,-0.047984127,-0.162547619,-0.076825397,-0.173638889,-0.277027778,-0.119174603,-0.054496032,-0.121063492,-0.052702381,-0.156686508,-0.034325397,-0.037440476,0.0945,-0.142123016,-0.091654762,-0.084797619,-0.030789683,-0.076337302,-0.197753968,-0.321916667,0.065138889,0.00152381,0.033837302,-0.074055556,-0.021845238,-0.057373016,-0.226238095,-0.226984127,-0.363380952,-0.267269841,-0.114992063,-0.059730159,-0.387003968,-0.07597619,-0.343444444,-0.04302381,-0.021444444,-0.066797619,0.179210317,-0.100190476,-0.082337302,-0.031178571,-0.030055556,-0.063984127,-0.030396825,-0.345420635,0.048460317,-0.067107143,-0.077269841,-0.126746032,0.015059524,-0.155083333,-0.225436508,-0.174555556,0.008329365,-0.080115079,0.026634921,0.09422619,-0.181865079,0.01318254,0.152674603,-0.192206349,-0.097789683,-0.022587302,0.365186508,0.04922619,0.15584127,0.09568254,0.023388889,0.048920635,0.030297619,0.007686508,0.073420635,-0.047392857,0.120698413,-0.186654762
Lyanna.37.1,S606-4,606,Slow,37,0.201309524,-0.039615079,-0.073166667,-0.03077381,-0.065376984,0.273186508,-0.003003968,-0.03515873,-0.054321429,-0.128035714,-0.100924603,0.084099206,0.07509127,-0.009543651,-0.035734127,-0.059924603,-0.104984127,-0.050547619,-0.034825397,0.198361111,0.208972222,-0.071174603,0.179503968,-0.075063492,0.050297619,-0.057686508,-0.028325397,-0.066440476,0.0915,-0.060123016,-0.094654762,-0.012797619,-0.036789683,-0.011337302,0.085246032,0.015083333,0.110138889,-0.02747619,0.227837302,0.005944444,0.186154762,0.002626984,0.159761905,-0.000984127,-0.158380952,-0.226269841,0.119007937,-0.031730159,0.036996032,-0.02197619,0.172555556,-0.03502381,0.068555556,0.152202381,0.362210317,-0.026190476,0.242662698,-0.001178571,-0.032055556,-0.047984127,-0.029396825,0.058579365,0.174460317,-0.031107143,0.124730159,-0.019746032,0.091059524,0.073916667,-0.259436508,-0.117555556,0.121329365,0.142884921,0.058634921,-0.05177381,0.066134921,-0.06281746,0.203674603,-0.056206349,-0.071789683,-0.168587302,0.152186508,-0.00277381,-0.04615873,-0.07331746,-0.567611111,-0.405079365,-0.236702381,-0.116313492,0.109420635,-0.119392857,0.064698413,0.130345238
Lyanna.37.2,S606-4,606,Slow,37,0.163309524,0.312384921,-0.012166667,-0.02877381,-0.057376984,0.316186508,-0.041003968,-0.04215873,-0.038321429,0.019964286,-0.063924603,0.102099206,0.07109127,0.122456349,-0.016734127,0.023075397,-0.034984127,0.123452381,-0.028825397,0.140361111,0.179972222,-0.036174603,0.206503968,0.038936508,0.056297619,0.068313492,-0.034325397,-0.052440476,0.0775,-0.034123016,-0.077654762,-0.006797619,-0.024789683,-0.003337302,0.087246032,0.013083333,0.086138889,-0.03347619,0.192837302,0.026944444,0.229154762,0.038626984,0.173761905,-0.005984127,0.030619048,-0.232269841,0.138007937,-0.030730159,0.051996032,-0.02397619,0.197555556,-0.03202381,0.113555556,0.115202381,0.269210317,-0.022190476,0.185662698,-0.011178571,-0.002055556,-0.047984127,-0.048396825,0.107579365,0.128460317,-0.021107143,0.113730159,0.088253968,0.090059524,0.073916667,-0.316436508,-0.094555556,0.076329365,-0.147115079,0.170634921,0.11722619,0.126134921,0.11618254,0.269674603,0.029793651,-0.330789683,-0.088587302,0.205186508,0.00722619,-0.12315873,-0.04531746,-0.381611111,-0.269079365,-0.103702381,-0.043313492,0.163420635,-0.112392857,0.136698413,0.176345238
Lyanna.37.3,S606-4,606,Slow,37,0.277309524,0.149384921,-0.018166667,-0.00477381,-0.063376984,0.328186508,-0.058003968,-0.03315873,-0.041321429,0.008964286,-0.057924603,0.112099206,0.13409127,0.134456349,-0.026734127,-0.011924603,-0.045984127,0.084452381,-0.022825397,0.190361111,0.218972222,-0.033174603,0.250503968,-0.006063492,0.049297619,0.070313492,-0.030325397,-0.047440476,0.0425,-0.023123016,-0.066654762,-0.002797619,-0.010789683,-0.006337302,0.106246032,0.035083333,0.115138889,-0.04247619,0.148837302,0.011944444,0.297154762,0.051626984,0.175761905,0.057015873,-0.026380952,-0.228269841,0.131007937,-0.000730159,0.068996032,-0.01697619,0.174555556,-0.02502381,0.087555556,0.162202381,0.290210317,-0.000190476,0.204662698,0.023821429,-0.020055556,-0.040984127,-0.034396825,0.152579365,0.145460317,-0.026107143,0.182730159,0.054253968,0.098059524,0.096916667,-0.257436508,-0.099555556,0.065329365,0.117884921,0.216634921,0.18122619,0.185134921,0.14218254,0.329674603,-0.032206349,0.059210317,-0.008587302,0.241186508,0.24722619,0.11984127,0.09568254,0.021388889,-0.098079365,-0.073702381,-0.051313492,0.216420635,-0.012392857,0.130698413,0.230345238
Lyanna.43.1,S606-4,606,Slow,43,0.084309524,0.161384921,0.268833333,0.01322619,-0.055376984,-0.063813492,-0.017003968,0.13584127,0.127678571,0.158964286,0.207075397,0.115099206,0.24209127,0.155456349,-0.051734127,0.031075397,0.178015873,0.101452381,-0.017825397,0.182361111,0.211972222,0.058825397,0.061503968,0.143936508,0.322297619,0.204313492,-0.003325397,-0.054440476,0.3035,0.348876984,-0.077654762,0.054202381,-0.017789683,0.015662698,0.168246032,0.359083333,0.375138889,0.01452381,-0.108162698,-0.019055556,0.279154762,-0.029373016,0.195761905,0.514015873,0.542619048,0.649730159,0.054007937,0.006269841,0.499996032,0.01402381,0.268555556,0.02897619,0.350555556,0.564202381,-0.213789683,0.054809524,0.231662698,0.308821429,0.026944444,-0.016984127,-0.018396825,0.236579365,0.030460317,0.023892857,0.145730159,0.260253968,0.277059524,0.336916667,0.563563492,0.118444444,0.037329365,-0.061115079,-0.170365079,0.05622619,0.333134921,-0.26781746,-0.030325397,0.512793651,0.042210317,0.290412698,-0.062813492,0.25422619,0.21584127,0.16868254,-0.322611111,0.251920635,0.406297619,0.438686508,0.307420635,1.034607143,0.157698413,0.363345238
Lyanna.43.2,S606-4,606,Slow,43,0.163309524,0.357384921,0.326833333,-0.00077381,-0.037376984,0.019186508,-0.027003968,0.08584127,0.146678571,0.261964286,0.121075397,0.104099206,0.21609127,0.120456349,-0.040734127,0.066075397,0.260015873,0.317452381,0.007174603,0.238361111,0.212972222,0.116825397,0.115503968,0.149936508,0.290297619,0.268313492,0.003674603,-0.035440476,0.3115,0.473876984,-0.095654762,-0.007797619,0.004210317,0.029662698,0.215246032,0.352083333,0.274138889,0.02452381,-0.090162698,0.021944444,0.298154762,0.002626984,0.214761905,0.508015873,0.549619048,0.675730159,0.105007937,-0.022730159,0.488996032,0.02002381,0.292555556,0.03697619,0.412555556,0.560202381,-0.201789683,-0.003190476,0.282662698,0.406821429,0.037944444,0.026015873,-0.003396825,0.224579365,0.061460317,0.004892857,0.183730159,0.360253968,0.354059524,0.410916667,0.542563492,0.149444444,0.052329365,-0.259115079,0.050634921,-0.08877381,0.205134921,-0.33881746,-0.074325397,0.391793651,0.013210317,0.185412698,-0.239813492,-0.11577381,0.01784127,0.13368254,-0.031611111,0.168920635,0.303297619,0.566686508,0.162420635,0.831607143,0.193698413,0.254345238
Lyanna.43.3,S606-4,606,Slow,43,0.190309524,0.237384921,0.223833333,0.01122619,-0.051376984,0.010186508,-0.021003968,0.12384127,0.109678571,0.206964286,0.187075397,0.127099206,0.16209127,0.079456349,-0.022734127,0.041075397,0.175015873,0.208452381,-0.003825397,0.197361111,0.297972222,0.019825397,0.086503968,0.152936508,0.284297619,0.262313492,0.008674603,-0.025440476,0.2985,0.335876984,-0.050654762,0.046202381,-0.008789683,0.025662698,0.209246032,0.331083333,0.271138889,0.04352381,-0.012162698,0.006944444,0.352154762,-0.017373016,0.224761905,0.471015873,0.525619048,0.638730159,0.125007937,0.004269841,0.508996032,0.01802381,0.281555556,0.02997619,0.410555556,0.644202381,-0.189789683,0.045809524,0.273662698,0.354821429,0.051944444,-0.007984127,-0.003396825,0.268579365,0.087460317,0.017892857,0.190730159,0.268253968,0.257059524,0.371916667,0.606563492,0.073444444,0.049329365,-0.494615079,0.069134921,0.00772619,0.202634921,-0.29831746,0.036174603,0.433293651,-0.265289683,0.042912698,-0.024313492,-0.17627381,0.02034127,0.12918254,-0.283111111,-0.328579365,0.197797619,0.123186508,0.177920635,0.783107143,0.056198413,0.277845238
Nymeria.15.1,F606-3,606,Fast,15,-0.197690476,-0.129615079,-0.161166667,-0.06377381,-0.099376984,-0.136813492,-0.042003968,-0.21815873,-0.075321429,-0.171035714,-0.045924603,-0.190900794,-0.05790873,-0.180543651,-0.053734127,-0.096924603,-0.106984127,-0.119547619,-0.048825397,-0.355638889,-0.394027778,-0.165174603,-0.187496032,-0.120063492,-0.159702381,-0.191686508,-0.037325397,-0.064440476,-0.0315,-0.225123016,-0.123654762,-0.077797619,-0.023789683,-0.065337302,-0.294753968,-0.371916667,-0.108861111,-0.07147619,-0.129162698,-0.041055556,-0.218845238,-0.041373016,-0.286238095,-0.320984127,-0.323380952,-0.250269841,-0.119992063,-0.047730159,-0.327003968,-0.04497619,-0.399444444,-0.05602381,-0.134444444,-0.086797619,0.064210317,-0.063190476,-0.202337302,-0.132178571,-0.033055556,-0.063984127,-0.024396825,-0.370420635,-0.175539683,-0.062107143,-0.251269841,-0.265746032,-0.109940476,-0.298083333,-0.438436508,-0.147555556,-0.064670635,-0.067115079,-0.224365079,0.12422619,-0.216865079,0.48818254,-0.018325397,-0.229206349,0.022210317,0.100412698,0.220186508,-0.07777381,0.27584127,0.07768254,0.439388889,0.004920635,0.032297619,-0.045313492,-0.063579365,-0.104392857,-0.018301587,-0.286654762
