Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Dunk.37.2,S607-4,607,Slow,37,0.312309524,-0.013615079,-0.056166667,0.06322619,-0.004376984,0.312186508,0.023996032,0.03984127,-0.029321429,-0.047035714,-0.018924603,0.102099206,-0.02290873,0.098456349,-0.032734127,-0.057924603,-0.058984127,-0.033547619,-0.006825397,0.165361111,0.221972222,-0.013174603,0.136503968,-0.026063492,-0.068702381,-0.047686508,-0.022325397,0.105559524,-0.0335,-0.081123016,0.119345238,-0.003797619,-0.026789683,0.000662698,0.043246032,0.208083333,-0.009861111,0.00952381,0.269837302,0.021944444,0.218154762,0.000626984,0.095761905,-0.010984127,-0.135380952,-0.101269841,0.169007937,0.018269841,0.153996032,-0.01797619,0.126555556,0.00597619,0.010555556,-0.073797619,0.287210317,-0.012190476,0.085662698,-0.109178571,-0.008055556,-0.013984127,-0.007396825,0.073579365,0.089460317,-0.012107143,0.014730159,-0.039746032,0.011059524,0.088916667,0.137563492,-0.120555556,0.090329365,0.282884921,0.377634921,0.15322619,0.186134921,0.21218254,0.325674603,0.136793651,0.176210317,0.088412698,0.505186508,0.20722619,0.24784127,0.08268254,0.070388889,0.023920635,0.144297619,0.098686508,0.224420635,0.098607143,0.262698413,0.267345238
Dunk.37.3,S607-4,607,Slow,37,0.304309524,-0.022615079,-0.040166667,0.00022619,-0.018376984,0.325186508,0.020996032,0.04584127,-0.029321429,-0.055035714,-0.013924603,0.123099206,0.00409127,0.099456349,-0.016734127,-0.047924603,-0.020984127,0.013452381,-0.009825397,0.101361111,0.208972222,0.024825397,0.113503968,-0.002063492,-0.092702381,0.051313492,-0.028325397,0.098559524,0.0615,-0.056123016,0.142345238,0.024202381,-0.027789683,-0.002337302,0.060246032,0.114083333,-0.004861111,0.01352381,0.227837302,0.022944444,0.135154762,0.005626984,0.102761905,-0.000984127,-0.029380952,-0.092269841,0.138007937,-0.015730159,0.161996032,-0.05197619,0.132555556,-0.00502381,0.015555556,-0.064797619,0.302210317,0.045809524,0.037662698,-0.112178571,-0.025055556,-0.017984127,0.012603175,0.075579365,0.214460317,-0.017107143,0.045730159,0.021253968,0.011059524,0.096916667,0.158563492,-0.092555556,0.075329365,0.374384921,0.395134921,0.15072619,0.233634921,0.19768254,0.374174603,0.141293651,0.267710317,0.117912698,0.494686508,0.30072619,0.24034127,0.07418254,0.142888889,0.068420635,0.159797619,0.150186508,0.281920635,0.135107143,0.285198413,0.210845238
Dunk.43.1,S607-4,607,Slow,43,-0.081690476,0.114384921,0.190833333,0.08122619,0.011623016,-0.299813492,0.076996032,0.23884127,0.089678571,0.232964286,0.203075397,0.117099206,-0.03290873,0.037456349,-0.054734127,0.035075397,0.131015873,0.144452381,0.001174603,0.040361111,0.168972222,0.135825397,0.025503968,0.070936508,0.164297619,0.140313492,0.007674603,-0.022440476,-0.0145,0.127876984,-0.076654762,0.058202381,0.011210317,-0.004337302,0.119246032,0.200083333,-0.032861111,0.02652381,-0.115162698,-0.065055556,0.176154762,-0.060373016,0.101761905,0.170015873,0.323619048,0.452730159,-0.010992063,0.030269841,0.301996032,-0.01897619,0.156555556,0.02197619,0.077555556,-0.057797619,-0.300789683,0.025809524,0.129662698,0.163821429,-0.006055556,0.022015873,0.015603175,0.165579365,-0.109539683,0.023892857,0.034730159,0.082253968,0.001059524,0.039916667,0.300563492,0.108444444,0.035329365,-0.216115079,-0.373365079,-0.03277381,0.179134921,0.06618254,-0.331325397,0.177793651,0.188210317,0.168412698,-0.163813492,0.14222619,-0.01015873,0.02368254,-0.226611111,0.108920635,0.165297619,0.234686508,0.020420635,0.634607143,0.191698413,0.211345238
Dunk.43.2,S607-4,607,Slow,43,-0.093690476,0.093384921,0.133833333,0.04022619,0.015623016,-0.269813492,0.074996032,0.38684127,0.066678571,0.153964286,0.148075397,0.123099206,-0.04590873,0.031456349,-0.055734127,0.032075397,0.115015873,0.130452381,-0.008825397,0.018361111,0.121972222,0.137825397,-0.013496032,0.055936508,0.143297619,0.089313492,0.000674603,-0.002440476,-0.1115,0.143876984,-0.059654762,0.057202381,0.006210317,0.001662698,0.097246032,0.240083333,-0.020861111,0.02752381,-0.147162698,-0.041055556,0.202154762,-0.055373016,0.100761905,0.180015873,0.314619048,0.445730159,-0.002992063,0.041269841,0.271996032,0.01202381,0.172555556,0.01997619,0.065555556,-0.036797619,-0.330789683,0.100809524,0.146662698,0.151821429,-0.028055556,0.024015873,0.018603175,0.171579365,0.010460317,0.024892857,0.031730159,0.054253968,-0.008940476,0.029916667,0.354563492,0.124444444,0.013329365,0.109884921,0.360634921,0.11222619,0.241134921,0.19018254,-0.088325397,0.240793651,0.266210317,0.302412698,-0.027813492,0.24022619,0.05884127,0.11768254,-0.086611111,0.068920635,0.224297619,0.224686508,0.041420635,0.507607143,-0.010301587,0.292345238
Dunk.43.3,S607-4,607,Slow,43,-0.011690476,0.114384921,0.190833333,0.08422619,0.058623016,-0.144813492,0.109996032,0.28284127,0.055678571,0.174964286,0.144075397,0.162099206,-0.01190873,0.064456349,-0.028734127,0.015075397,0.155015873,0.161452381,0.006174603,0.081361111,0.221972222,0.143825397,0.057503968,0.045936508,0.176297619,0.122313492,0.016674603,0.016559524,-0.0165,0.213876984,0.062345238,0.033202381,0.043210317,0.017662698,0.113246032,0.252083333,-0.005861111,0.05752381,-0.137162698,-0.008055556,0.200154762,-0.033373016,0.125761905,0.190015873,0.348619048,0.330730159,-0.181992063,0.044269841,0.289996032,0.03102381,0.186555556,0.04197619,0.123555556,0.000202381,-0.375789683,0.090809524,0.149662698,0.175821429,0.000944444,0.046015873,0.035603175,0.212579365,-0.026539683,0.041892857,0.073730159,0.086253968,0.020059524,0.054916667,0.391563492,0.137444444,0.060329365,-0.008115079,0.164634921,-0.10677381,0.034134921,-0.02881746,-0.176325397,0.148793651,0.004210317,0.076412698,-0.200813492,0.01622619,-0.15215873,-0.03731746,-0.401611111,-0.046079365,0.072297619,0.199686508,-0.025579365,0.743607143,0.022698413,0.124345238
Greywind.15.1,F607-2,607,Fast,15,-0.156690476,-0.029615079,-0.064166667,-0.03377381,-0.049376984,-0.205813492,-0.033003968,-0.19115873,0.026678571,-0.048035714,-0.007924603,-0.266900794,-0.06490873,-0.159543651,-0.042734127,0.017075397,-0.063984127,-0.001547619,-0.035825397,-0.400638889,-0.294027778,-0.109174603,-0.114496032,-0.001063492,-0.140702381,-0.057686508,-0.006325397,-0.021440476,0.0375,-0.171123016,-0.053654762,-0.059797619,-0.011789683,-0.062337302,-0.225753968,-0.343916667,-0.076861111,-0.05847619,-0.074162698,-0.023055556,-0.130845238,-0.007373016,-0.170238095,-0.305984127,-0.325380952,-0.242269841,-0.213992063,-0.017730159,-0.433003968,-0.03297619,-0.308444444,0.00697619,-0.090444444,-0.111797619,-0.137789683,-0.066190476,-0.122337302,-0.086178571,-0.016055556,-0.032984127,-0.017396825,-0.310420635,-0.064539683,-0.029107143,-0.102269841,-0.170746032,-0.049940476,-0.097083333,-0.159436508,-0.083555556,-0.038670635,-0.072115079,-0.076365079,0.05322619,-0.189865079,-0.06681746,-0.006325397,-0.330206349,0.015210317,-0.033587302,0.236186508,-0.03877381,-0.04315873,0.10868254,0.380388889,0.062920635,0.000297619,-0.010313492,-0.066579365,-0.154392857,-0.016301587,-0.376654762
Greywind.15.2,F607-2,607,Fast,15,-0.174690476,-0.009615079,-0.035166667,-0.05077381,-0.048376984,-0.201813492,-0.020003968,-0.18715873,0.098678571,-0.024035714,0.028075397,-0.288900794,-0.06990873,-0.189543651,-0.035734127,0.017075397,-0.101984127,-0.021547619,-0.043825397,-0.369638889,-0.317027778,-0.123174603,-0.165496032,-0.004063492,-0.152702381,-0.068686508,-0.004325397,-0.029440476,-0.0385,-0.179123016,-0.054654762,-0.046797619,0.008210317,-0.060337302,-0.198753968,-0.348916667,-0.012861111,-0.04947619,-0.040162698,-0.019055556,-0.147845238,-0.029373016,-0.232238095,-0.369984127,-0.308380952,-0.232269841,-0.230992063,-0.023730159,-0.419003968,-0.02397619,-0.329444444,-0.01002381,-0.101444444,-0.078797619,-0.201789683,-0.068190476,-0.121337302,-0.082178571,-0.025055556,-0.038984127,0.001603175,-0.300420635,0.003460317,-0.029107143,-0.045269841,-0.174746032,-0.061940476,-0.112083333,-0.134436508,-0.103555556,-0.046670635,-0.104115079,-0.045365079,0.01422619,-0.333865079,-0.08781746,-0.037325397,-0.343206349,0.074210317,0.016412698,0.215186508,-0.07877381,-0.06515873,0.08668254,0.413388889,0.040920635,-0.050702381,-0.085313492,-0.100579365,-0.249392857,-0.051301587,-0.287654762
Greywind.15.3,F607-2,607,Fast,15,-0.157690476,-0.015615079,-0.029166667,-0.05777381,-0.061376984,-0.217813492,-0.024003968,-0.20015873,0.025678571,-0.044035714,0.015075397,-0.297900794,-0.07490873,-0.202543651,-0.046734127,0.032075397,-0.074984127,0.008452381,-0.023825397,-0.348638889,-0.339027778,-0.158174603,-0.108496032,-0.005063492,-0.151702381,-0.092686508,-0.005325397,-0.038440476,-0.0155,-0.189123016,-0.042654762,-0.046797619,-0.020789683,-0.046337302,-0.191753968,-0.364916667,-0.019861111,-0.05047619,-0.012162698,-0.009055556,-0.170845238,-0.025373016,-0.231238095,-0.300984127,-0.316380952,-0.219269841,-0.221992063,-0.020730159,-0.418003968,-0.02697619,-0.371444444,-0.04302381,-0.092444444,-0.091797619,-0.159789683,-0.073190476,-0.131337302,-0.114178571,0.001944444,-0.032984127,-0.009396825,-0.301420635,-0.064539683,-0.033107143,-0.125269841,-0.112746032,-0.057940476,-0.108083333,-0.162436508,-0.125555556,-0.021670635,-0.359115079,-0.119365079,-0.01077381,-0.104865079,-0.03081746,-0.035325397,-0.271206349,-0.027789683,0.034412698,0.199186508,0.09722619,-0.01015873,0.21468254,0.407388889,0.026920635,-0.048702381,-0.020313492,-0.102579365,-0.204392857,-0.053301587,-0.388654762
Greywind.37.1,F607-2,607,Fast,37,0.238309524,-0.106615079,-0.108166667,-0.01177381,-0.030376984,0.291186508,-0.017003968,-0.01915873,-0.070321429,-0.097035714,-0.088924603,0.092099206,-0.00090873,0.101456349,-0.034734127,-0.087924603,-0.108984127,-0.036547619,-0.042825397,0.140361111,0.092972222,0.024825397,0.018503968,-0.111063492,-0.130702381,-0.044686508,-0.065325397,0.024559524,-0.0665,0.014876984,-0.058654762,-0.049797619,-0.059789683,-0.020337302,0.061246032,0.029083333,-0.020861111,-0.04647619,0.045837302,-0.032055556,-0.109845238,-0.018373016,0.079761905,0.010015873,-0.183380952,-0.113269841,0.167007937,-0.053730159,0.076996032,-0.04997619,0.142555556,-0.05602381,0.000555556,-0.095797619,0.209210317,-0.082190476,-0.104337302,-0.230178571,-0.045055556,-0.060984127,-0.049396825,-0.096420635,0.097460317,-0.044107143,-0.143269841,0.015253968,0.025059524,0.120916667,-0.028436508,-0.157555556,-0.042670635,-0.280115079,-0.046365079,-0.23577381,0.014134921,-0.07781746,0.119674603,-0.024206349,-0.021789683,-0.046587302,0.246186508,0.00122619,0.02384127,-0.06531746,-0.131611111,-0.107079365,0.021297619,-0.097313492,0.044420635,-0.148392857,0.093698413,0.078345238
Greywind.37.2,F607-2,607,Fast,37,0.289309524,-0.085615079,-0.064166667,0.03422619,-0.007376984,0.387186508,0.015996032,-0.01715873,-0.074321429,-0.080035714,-0.053924603,0.106099206,0.05209127,0.153456349,-0.014734127,-0.055924603,-0.090984127,-0.025547619,0.007174603,0.194361111,0.108972222,0.021825397,0.080503968,-0.077063492,-0.075702381,0.046313492,-0.029325397,0.057559524,-0.0265,0.032876984,-0.036654762,0.027202381,-0.013789683,0.025662698,0.072246032,0.051083333,0.021138889,-0.00847619,0.122837302,0.012944444,-0.056845238,-0.048373016,0.072761905,0.060015873,-0.159380952,-0.052269841,0.203007937,-0.015730159,0.150996032,-0.00797619,0.164555556,-0.01402381,0.050555556,-0.035797619,0.281210317,-0.063190476,-0.026337302,-0.212178571,-0.005055556,-0.017984127,-0.012396825,0.002579365,0.187460317,0.000892857,-0.087269841,0.002253968,0.079059524,0.158916667,0.068563492,-0.079555556,-0.003670635,0.143884921,0.099634921,-0.18577381,-0.032865079,-0.06381746,0.113674603,-0.152206349,-0.039789683,-0.173587302,0.136186508,-0.07177381,0.05084127,-0.02631746,-0.113611111,-0.144079365,-0.073702381,-0.056313492,0.080420635,0.010607143,0.105698413,0.085345238
Greywind.37.3,F607-2,607,Fast,37,0.337309524,-0.047615079,-0.031166667,0.03822619,-0.002376984,0.508186508,0.010996032,-0.02815873,-0.039321429,-0.011035714,-0.021924603,0.126099206,0.09409127,0.174456349,0.011265873,-0.021924603,-0.032984127,0.024452381,0.015174603,0.217361111,0.121972222,0.085825397,0.116503968,-0.042063492,-0.081702381,0.051313492,-0.028325397,0.120559524,-0.0005,0.151876984,0.064345238,0.009202381,-0.006789683,0.013662698,0.128246032,0.093083333,0.054138889,-0.01247619,0.057837302,0.092944444,0.005154762,0.015626984,0.106761905,0.124015873,-0.093380952,0.006730159,0.241007937,-0.003730159,0.173996032,-0.00797619,0.214555556,-0.01002381,0.069555556,-0.050797619,0.242210317,-0.017190476,-0.018337302,-0.195178571,0.008944444,-0.001984127,-0.003396825,0.034579365,0.190460317,0.001892857,0.001730159,0.140253968,0.109059524,0.188916667,0.146563492,-0.070555556,0.002329365,0.072884921,0.031634921,-0.16977381,0.076134921,-0.07581746,0.249674603,-0.043206349,0.017210317,-0.066587302,0.303186508,0.03822619,0.17684127,0.06568254,-0.017611111,-7.94E-05,0.052297619,0.001686508,0.196420635,0.079607143,0.221698413,0.171345238
Greywind.43.1,F607-2,607,Fast,43,-0.077690476,-0.022615079,-0.032166667,-0.00677381,-0.020376984,-0.131813492,0.099996032,0.21284127,-0.004321429,0.134964286,0.028075397,0.066099206,-0.08990873,0.033456349,0.015265873,-0.019924603,0.060015873,0.029452381,0.023174603,0.062361111,0.119972222,0.080825397,0.077503968,-6.35E-05,0.134297619,0.055313492,0.005674603,0.032559524,-0.1255,0.050876984,0.027345238,0.118202381,0.012210317,0.006662698,0.047246032,0.175083333,-0.082861111,0.01552381,-0.143162698,-0.028055556,0.035154762,-0.048373016,0.040761905,0.132015873,0.299619048,0.386730159,0.159007937,0.061269841,0.243996032,-0.00197619,0.059555556,0.00897619,-0.065444444,0.002202381,-0.167789683,0.162809524,0.035662698,0.103821429,-0.013055556,0.041015873,0.026603175,0.150579365,0.013460317,0.056892857,-0.023269841,0.016253968,-0.064940476,-0.031083333,0.230563492,0.143444444,-0.009670635,0.027884921,-0.106365079,-0.06677381,0.096134921,-0.03681746,-0.341325397,-0.010206349,-0.069789683,0.110412698,-0.337813492,0.08422619,-0.15415873,-0.09531746,-0.375611111,0.139920635,0.019297619,0.059686508,-0.152579365,-0.031392857,-0.159301587,0.010345238
Greywind.43.2,F607-2,607,Fast,43,-0.073690476,-0.133615079,-0.103166667,-0.03877381,-0.082376984,-0.087813492,0.080996032,0.21284127,-0.114321429,0.049964286,0.002075397,0.041099206,-0.12290873,0.033456349,-0.024734127,-0.106924603,-0.036984127,-0.051547619,-0.016825397,0.031361111,0.148972222,0.045825397,0.024503968,-0.072063492,0.080297619,-0.007686508,-0.035325397,-0.042440476,-0.1655,0.002876984,0.356345238,0.046202381,-0.014789683,-0.029337302,0.004246032,0.124083333,-0.097861111,0.00052381,-0.171162698,-0.062055556,-0.041845238,-0.080373016,-0.021238095,0.072015873,0.238619048,0.371730159,0.127007937,0.007269841,0.180996032,-0.03097619,0.011555556,-0.01702381,-0.108444444,-0.030797619,-0.075789683,0.086809524,-0.024337302,0.037821429,-0.047055556,-0.013984127,-0.029396825,0.118579365,-0.017539683,0.013892857,-0.073269841,-0.024746032,-0.114940476,-0.092083333,0.236563492,0.042444444,-0.079670635,-0.138115079,0.020634921,-0.10677381,0.012134921,-0.03281746,-0.270325397,0.025793651,-0.076789683,0.076412698,-0.405813492,-0.08077381,-0.20515873,-0.28231746,-0.925611111,0.191920635,0.009297619,0.073686508,-0.181579365,0.003607143,-0.202301587,-0.011654762
Greywind.43.3,F607-2,607,Fast,43,-0.050690476,-0.093615079,-0.029166667,0.05122619,-0.045376984,0.094186508,0.051996032,0.19684127,-0.100321429,0.031964286,-0.067924603,0.050099206,-0.13790873,-0.028543651,0.022265873,-0.054924603,-0.039984127,-0.008547619,-0.013825397,0.033361111,0.115972222,0.102825397,0.067503968,-0.085063492,0.091297619,-0.013686508,-0.023325397,-0.020440476,-0.1405,0.036876984,0.353345238,0.035202381,-0.018789683,-0.019337302,-0.018753968,0.109083333,-0.106861111,0.01352381,-0.117162698,-0.055055556,-0.007845238,-0.088373016,-0.000238095,0.040015873,0.241619048,0.365730159,0.112007937,-0.003730159,0.218996032,-0.02697619,0.004555556,-0.02402381,-0.122444444,-0.000797619,-0.091789683,0.080809524,-0.004337302,0.082821429,-0.038055556,-0.004984127,-0.034396825,0.132579365,-0.006539683,-0.002107143,-0.075269841,-0.010746032,-0.134940476,-0.096083333,0.220563492,0.078444444,-0.085670635,-0.013115079,0.096634921,-0.13877381,0.139134921,-0.03781746,-0.191325397,0.045793651,-0.014789683,0.111412698,-0.371813492,-0.18377381,-0.17515873,-0.26931746,-0.212611111,0.247920635,0.042297619,0.171686508,-0.188579365,-0.022392857,-0.732301587,0.006345238
Ilyrio.15.1,S607-3,607,Slow,15,-0.143690476,0.045384921,-0.067166667,-0.01177381,-0.017376984,-0.115813492,0.047996032,-0.14815873,0.012678571,0.012964286,0.006075397,-0.191900794,-0.08590873,-0.303543651,-0.028734127,-0.048924603,-0.137984127,-0.064547619,-0.019825397,-0.253638889,-0.298027778,-0.140174603,-0.252496032,-0.042063492,-0.184702381,-0.080686508,-0.000325397,0.002559524,-0.1685,-0.224123016,-0.085654762,-0.057797619,0.040210317,-0.029337302,-0.275753968,-0.250916667,-0.066861111,-0.02647619,-0.093162698,-0.021055556,-0.033845238,-0.014373016,-0.298238095,-0.277984127,-0.306380952,-0.210269841,-0.179992063,-0.009730159,-0.370003968,-0.02697619,-0.263444444,-0.01902381,-0.212444444,-0.072797619,-0.044789683,-0.008190476,-0.176337302,-0.178178571,0.006944444,-0.036984127,-0.015396825,-0.177420635,-0.132539683,-0.013107143,-0.183269841,-0.186746032,-0.202940476,-0.220083333,-0.143436508,-0.093555556,-0.020670635,0.397884921,0.173634921,0.28222619,-0.037865079,0.84018254,0.184674603,-0.200206349,0.108210317,0.332412698,-0.003813492,0.27122619,0.28084127,0.34068254,0.554388889,0.304920635,0.300297619,0.230686508,0.192420635,0.058607143,0.235698413,0.023345238
Ilyrio.15.2,S607-3,607,Slow,15,-0.145690476,0.030384921,-0.102166667,-0.01877381,-0.046376984,-0.139813492,0.068996032,-0.15415873,0.007678571,-0.006035714,-0.033924603,-0.208900794,-0.09990873,-0.326543651,-0.040734127,-0.056924603,-0.116984127,-0.060547619,-0.027825397,-0.279638889,-0.283027778,-0.124174603,-0.202496032,-0.080063492,-0.198702381,-0.095686508,-0.002325397,0.007559524,-0.2365,-0.263123016,-0.062654762,-0.048797619,0.011210317,-0.038337302,-0.292753968,-0.266916667,-0.068861111,-0.03647619,-0.074162698,-0.023055556,-0.034845238,-0.016373016,-0.329238095,-0.329984127,-0.303380952,-0.230269841,-0.159992063,-0.025730159,-0.394003968,-0.03297619,-0.300444444,-0.01402381,-0.154444444,-0.104797619,-0.135789683,-0.055190476,-0.229337302,-0.179178571,-0.010055556,-0.042984127,-0.023396825,-0.175420635,-0.235539683,-0.022107143,-0.145269841,-0.119746032,-0.230940476,-0.243083333,-0.090436508,-0.105555556,-0.040670635,0.277884921,0.062634921,0.18222619,-0.182865079,0.72718254,0.117674603,-0.295206349,0.022210317,0.310412698,-0.077813492,0.12622619,0.28584127,0.14668254,0.544388889,0.216920635,0.191297619,0.128686508,0.099420635,-0.128392857,0.129698413,-0.101654762
Ilyrio.15.3,S607-3,607,Slow,15,-0.171690476,0.004384921,-0.087166667,-0.03077381,-0.063376984,-0.164813492,0.039996032,-0.15215873,0.013678571,-0.005035714,-0.043924603,-0.244900794,-0.10990873,-0.337543651,-0.043734127,-0.053924603,-0.137984127,-0.087547619,-0.041825397,-0.304638889,-0.316027778,-0.110174603,-0.217496032,-0.105063492,-0.201702381,-0.075686508,-0.001325397,0.046559524,-0.1285,-0.259123016,-0.081654762,-0.069797619,0.002210317,-0.053337302,-0.305753968,-0.320916667,-0.098861111,-0.04947619,-0.129162698,-0.041055556,-0.014845238,-0.020373016,-0.327238095,-0.356984127,-0.282380952,-0.219269841,-0.199992063,-0.038730159,-0.387003968,-0.03897619,-0.310444444,-0.04402381,-0.246444444,-0.135797619,-0.106789683,-0.051190476,-0.180337302,-0.183178571,-0.035055556,-0.063984127,-0.034396825,-0.182420635,-0.213539683,-0.020107143,-0.202269841,-0.158746032,-0.215940476,-0.270083333,-0.169436508,-0.102555556,-0.038670635,0.314884921,0.145634921,0.23222619,-0.152865079,0.72018254,0.072674603,-0.197206349,0.107210317,0.264412698,-0.084813492,0.15622619,0.22984127,0.16268254,0.504388889,0.196920635,0.162297619,0.111686508,0.071420635,-0.093392857,0.128698413,-0.031654762
Ilyrio.37.1,S607-3,607,Slow,37,0.178309524,-0.072615079,-0.081166667,-0.01477381,-0.047376984,0.426186508,-0.051003968,-0.10415873,-0.066321429,-0.032035714,-0.069924603,0.124099206,0.06709127,0.123456349,-0.016734127,-0.033924603,0.037015873,0.092452381,-0.008825397,0.166361111,0.092972222,0.097825397,-0.018496032,-0.064063492,-0.163702381,-0.084686508,-0.031325397,0.076559524,-0.0805,0.105876984,0.021345238,-0.033797619,-0.002789683,-0.003337302,0.114246032,-0.055916667,0.044138889,-0.03547619,0.149837302,-0.005055556,-0.004845238,-0.000373016,0.127761905,0.066015873,-0.173380952,-0.079269841,0.026007937,-0.022730159,-0.007003968,0.00302381,0.215555556,-0.04302381,0.022555556,-0.080797619,0.130210317,-0.045190476,0.007662698,-0.173178571,-0.004055556,-0.024984127,-0.019396825,-0.093420635,0.120460317,-0.013107143,0.023730159,0.070253968,0.067059524,0.130916667,-0.029436508,-0.097555556,0.000329365,-0.040115079,0.008634921,-0.20577381,-0.108865079,-0.04881746,0.057674603,-0.050206349,-0.086789683,-0.542587302,-0.203813492,-0.06677381,0.03184127,-0.30631746,-0.035611111,-0.090079365,0.102297619,-0.225313492,0.056420635,-0.185392857,-0.092301587,0.011345238
Ilyrio.37.2,S607-3,607,Slow,37,0.249309524,-0.074615079,-0.094166667,-0.02377381,-0.049376984,0.421186508,-0.067003968,-0.11215873,-0.081321429,-0.055035714,-0.079924603,0.110099206,0.03009127,0.100456349,-0.028734127,-0.064924603,-0.044984127,-0.041547619,-0.032825397,0.140361111,0.065972222,-0.006174603,0.008503968,-0.111063492,-0.176702381,-0.072686508,-0.050325397,0.068559524,-0.0855,0.089876984,0.006345238,-0.044797619,-0.026789683,-0.021337302,0.087246032,-0.048916667,0.045138889,-0.04547619,0.045837302,-0.004055556,-0.063845238,-0.031373016,0.084761905,0.059015873,-0.183380952,-0.055269841,0.049007937,-0.039730159,0.049996032,-0.01797619,0.180555556,-0.04502381,0.068555556,-0.087797619,0.158210317,-0.062190476,-0.010337302,-0.201178571,-0.019055556,-0.041984127,-0.031396825,-0.085420635,0.095460317,0.012892857,-0.014269841,0.036253968,0.047059524,0.102916667,0.048563492,-0.114555556,-0.013670635,-0.250115079,0.220634921,-0.11677381,-0.103865079,0.01418254,0.112674603,-0.097206349,0.004210317,0.013412698,-0.128813492,-0.03577381,-0.07015873,-0.05731746,-0.158611111,-0.028079365,0.030297619,-0.016313492,0.093420635,0.016607143,0.138698413,0.078345238
Ilyrio.37.3,S607-3,607,Slow,37,-0.218690476,-0.157615079,-0.051166667,0.01422619,-0.003376984,0.451186508,-0.143003968,-0.14115873,-0.035321429,-0.029035714,-0.026924603,0.147099206,0.07909127,-0.569543651,0.052265873,-0.044924603,-0.009984127,-0.002547619,0.025174603,0.170361111,0.077972222,0.115825397,0.076503968,-0.062063492,-0.138702381,-0.013686508,0.002674603,0.106559524,-0.0255,0.086876984,0.078345238,-0.003797619,0.029210317,0.026662698,0.139246032,0.020083333,0.113138889,0.00852381,0.137837302,0.003944444,-0.007845238,0.036626984,0.130761905,0.190015873,-0.122380952,0.020730159,0.114007937,0.025269841,0.086996032,0.04102381,0.193555556,0.01397619,0.109555556,-0.037797619,0.178210317,-0.013190476,0.070662698,-0.130178571,0.036944444,0.015015873,0.029603175,-0.024420635,0.200460317,0.025892857,0.079730159,0.173253968,0.112059524,0.190916667,0.033563492,-0.033555556,0.041329365,-0.017115079,0.051634921,-0.00977381,0.040134921,0.10818254,0.261674603,0.136793651,0.002210317,-0.086587302,-0.040813492,0.00822619,0.21884127,0.06768254,0.070388889,0.551920635,0.190297619,-0.096313492,0.244420635,1.288607143,0.293698413,0.276345238
Ilyrio.43.1,S607-3,607,Slow,43,0.281309524,-0.004615079,0.121833333,-0.02377381,-0.014376984,-0.045813492,-0.194003968,0.23184127,-0.069321429,0.160964286,0.053075397,0.184099206,0.01109127,-0.009543651,-0.024734127,-0.095924603,0.043015873,0.073452381,-0.000825397,0.074361111,0.216972222,0.003825397,-0.110496032,-0.055063492,0.136297619,-0.015686508,-0.005325397,-0.033440476,0.0745,0.132876984,0.329345238,0.050202381,-0.029789683,0.038662698,-0.004753968,0.281083333,0.057138889,-0.02147619,-0.220162698,0.006944444,0.190154762,-0.030373016,0.081761905,0.270015873,0.369619048,0.485730159,-0.030992063,0.018269841,0.257996032,0.01402381,0.077555556,-0.00502381,0.109555556,0.035202381,-0.270789683,0.068809524,0.169662698,0.148821429,0.009944444,0.002015873,-0.025396825,0.179579365,-0.092539683,-0.010107143,0.093730159,0.104253968,0.069059524,0.065916667,0.378563492,0.283444444,-0.039670635,-0.297115079,-0.524365079,-0.08577381,0.135134921,-0.46381746,-0.373325397,0.125793651,-0.388789683,0.026412698,-0.441813492,-0.05177381,-0.02115873,0.09968254,-0.255611111,0.239920635,0.129297619,0.231686508,0.101420635,0.672607143,-0.182301587,0.165345238
