"","X.x","clone.x","median","pvaltest","logi_test","referencia","PC","PCdir","comparison","Name","X.y","Merged","Nickname","Strain","Treatment","Condition","Strategy","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","clone.y"
"502",62,"F607-4",0.0198648914763163,0.0389629207779876,"less",15,"Dim.3","greater","Restored","F607-4","F607-4-43","607Fast43","Bloodraven.43.1",607,"Fast","43","Specialist",1.38079484623506,-0.845870230145649,-0.35896274298003,-0.811557160938961,0.0217164752759181,"F607-4"
"503",62,"F607-4",0.0198648914763163,0.0389629207779876,"less",15,"Dim.3","greater","Restored","F607-4","F607-4-43-1","607Fast43","Bloodraven.43.2",607,"Fast","43","Specialist",0.788867976109607,-0.599942804777587,0.150330071815107,0.615144411214054,0.418484663210567,"F607-4"
"504",62,"F607-4",0.0198648914763163,0.0389629207779876,"less",15,"Dim.3","greater","Restored","F607-4","F607-4-43-2","607Fast43","Bloodraven.43.3",607,"Fast","43","Specialist",1.20918487805348,-0.810501824883114,-0.0513206775632051,-0.287772414487504,0.0873418828716772,"F607-4"
"505",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-15","606Random15","Khaleesi.15.1",606,"Random","15","Other",-1.76596300900642,-0.385312131299929,0.13324983535362,-0.166803105754826,-0.0778682265266609,"R606-1"
"506",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-15-1","606Random15","Khaleesi.15.2",606,"Random","15","Other",-1.9017249984884,0.0965473208165079,0.598247953428602,-0.209500766601821,-0.0401976125115638,"R606-1"
"507",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-15-2","606Random15","Khaleesi.15.3",606,"Random","15","Other",-1.54703082963927,-0.448642827436611,0.216806843198627,0.0858853008228975,-0.0269112171862792,"R606-1"
"508",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-37","606Random37","Khaleesi.37.1",606,"Random","37","Other",0.202460445351505,0.481401605718543,-0.446276488976101,-0.0261945563808106,0.10602924537252,"R606-1"
"509",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-37-1","606Random37","Khaleesi.37.2",606,"Random","37","Other",0.0103973702931371,0.430972446733542,-0.623029133637269,-0.0628292090987124,0.0737869049678772,"R606-1"
"510",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-37-2","606Random37","Khaleesi.37.3",606,"Random","37","Other",-0.115046173097574,0.486327549627508,-0.540598080950468,-0.210133801801878,0.070106241677904,"R606-1"
"511",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-43","606Random43","Khaleesi.43.1",606,"Random","43","Other",1.39995594331623,0.0970512324945835,0.681152758219522,-0.408393761503483,-0.11629661105791,"R606-1"
"512",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-43-1","606Random43","Khaleesi.43.2",606,"Random","43","Other",1.28053273083661,-0.228853589645779,0.529378333894196,-0.570425599712787,-0.251929019440936,"R606-1"
"513",63,"R606-1",0.216806843198627,0.0813931114231544,"equal",15,"Dim.3","greater","Unrestored","R606-1","R606-1-43-2","606Random43","Khaleesi.43.3",606,"Random","43","Other",1.47368498937476,-0.17746195116985,0.269973956711537,-0.531734033223969,-0.214326882147953,"R606-1"
"514",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-15","606Random15","Shiera.15.1",606,"Random","15","Specialist",-0.974217693521529,0.0707586196726064,-0.128297878022065,0.180477713411648,-0.505656365423583,"R606-2"
"515",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-15-1","606Random15","Shiera.15.2",606,"Random","15","Specialist",-0.705772091210941,0.0395429776621659,-0.202249769741708,0.176032964779987,-0.415039165109412,"R606-2"
"516",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-15-2","606Random15","Shiera.15.3",606,"Random","15","Specialist",-1.02586691831688,0.188188228505083,0.0566591265802616,0.226896965177139,-0.452382646327377,"R606-2"
"517",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-37","606Random37","Shiera.37.1",606,"Random","37","Specialist",0.116001763067851,0.827692788488193,-0.440331869705121,0.15828812782447,0.123398150474585,"R606-2"
"518",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-37-1","606Random37","Shiera.37.2",606,"Random","37","Specialist",0.337461295364611,0.50300111600368,-0.876400224440144,0.171911327314032,-0.0966531726376154,"R606-2"
"519",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-37-2","606Random37","Shiera.37.3",606,"Random","37","Specialist",0.195043763416272,0.706868686160775,-0.838301036268549,0.211792802521411,-0.0481537190915797,"R606-2"
"520",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-43","606Random43","Shiera.43.1",606,"Random","43","Specialist",1.30351916085263,-0.838664057724982,0.228633115134088,0.709751486549823,0.0638855492535243,"R606-2"
"521",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-43-1","606Random43","Shiera.43.2",606,"Random","43","Specialist",1.55425896125484,-1.63688478618932,-0.540266392400252,0.924592843806759,0.0999698356786076,"R606-2"
"522",64,"R606-2",-0.128297878022065,0.590184259905265,"equal",15,"Dim.3","greater","Unrestored","R606-2","R606-2-43-2","606Random43","Shiera.43.3",606,"Random","43","Specialist",1.32035927442869,-0.924358734074789,0.0803759718655098,0.723049666249398,0.326719796784306,"R606-2"
"523",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-15","606Random15","Thoros.15.1",606,"Random","15","Other",-1.09191471197279,0.215916693206797,-0.464239720306567,0.45350507251098,-0.249831417982504,"R606-3"
"524",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-15-1","606Random15","Thoros.15.2",606,"Random","15","Other",-0.918102577827951,0.231696757303302,0.0747424211258397,0.559101978396902,-0.170788592413764,"R606-3"
"525",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-15-2","606Random15","Thoros.15.3",606,"Random","15","Other",-0.692950658509274,-0.066337305805694,-0.467366238015018,0.441709632061764,-0.405858144377647,"R606-3"
"526",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-37","606Random37","Thoros.37.1",606,"Random","37","Other",-0.129302952028745,0.378254972856147,-0.748084441325798,0.0552385329142804,-0.211282522295969,"R606-3"
"527",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-37-1","606Random37","Thoros.37.2",606,"Random","37","Other",0.125784117994289,0.349837447016104,-0.908781756193973,0.102652359985703,-0.173101589157852,"R606-3"
"528",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-37-2","606Random37","Thoros.37.3",606,"Random","37","Other",0.115763863073961,0.362379834831259,-1.13991573005789,0.225094626171842,-0.0981847191124669,"R606-3"
"529",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-43","606Random43","Thoros.43.1",606,"Random","43","Other",1.48987983254087,-0.295562452392719,0.453347056860985,0.0724042237028245,-0.27589244685325,"R606-3"
"530",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-43-1","606Random43","Thoros.43.2",606,"Random","43","Other",1.22636929321592,0.00950731873389685,0.655614561836454,-0.298330246993004,-0.317825386234135,"R606-3"
"531",65,"R606-3",-0.464239720306567,0.276978906701723,"equal",15,"Dim.3","greater","Uninformative","R606-3","R606-3-43-2","606Random43","Thoros.43.3",606,"Random","43","Other",0.888817556184152,0.0782664131999601,0.820654940743295,0.443953218219805,-0.0713371707168147,"R606-3"
"532",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-15","606Random15","Egg.15.1",606,"Random","15","Specialist",-1.64498466052553,0.187607602903704,0.565149485523604,-0.127699760550119,0.119925692464046,"R606-4"
"533",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-15-1","606Random15","Egg.15.2",606,"Random","15","Specialist",-1.79439204268858,-0.177095644526399,0.368388343403161,-0.144101646942203,0.150622196134824,"R606-4"
"534",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-15-2","606Random15","Egg.15.3",606,"Random","15","Specialist",-2.17369038811006,-0.543830723106029,0.308412881191713,-0.326525455576779,0.168093159024766,"R606-4"
"535",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-37","606Random37","Egg.37.1",606,"Random","37","Specialist",0.293322836824448,0.339923024459497,-0.817163925756602,0.261326890980619,0.160247158982237,"R606-4"
"536",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-37-1","606Random37","Egg.37.2",606,"Random","37","Specialist",0.255002731049198,0.53096441328715,-0.650566551515601,0.151001467485948,0.153174468282746,"R606-4"
"537",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-37-2","606Random37","Egg.37.3",606,"Random","37","Specialist",0.581661149149961,0.209461411005796,-0.916397111186237,0.330641109337528,0.0766208074137901,"R606-4"
"538",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-43","606Random43","Egg.43.1",606,"Random","43","Specialist",1.72391162941716,0.922627459454637,0.812859942221255,0.212859006157044,0.704976312112757,"R606-4"
"539",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-43-1","606Random43","Egg.43.2",606,"Random","43","Specialist",1.85751693652093,1.16454599542481,0.664442529979453,0.116761718026605,0.80554340557283,"R606-4"
"540",66,"R606-4",0.368388343403161,0.00985594721320324,"greater",15,"Dim.3","greater","Reinforced","R606-4","R606-4-43-2","606Random43","Egg.43.3",606,"Random","43","Specialist",1.98360158708694,0.31072650217267,0.230173954909913,0.110077690247779,0.315065994418156,"R606-4"
"541",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-15","607Random15","Aeris.15.1",607,"Random","15","Generalist",-1.29869710374593,0.0115632618940281,0.517331834256547,0.0518467357538017,-0.110012921069359,"R607-1"
"542",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-15-1","607Random15","Aeris.15.2",607,"Random","15","Generalist",-1.26831615624116,-0.0414800299143116,0.428530362059505,0.0947653743309004,-0.195421931433031,"R607-1"
"543",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-15-2","607Random15","Aeris.15.3",607,"Random","15","Generalist",-1.14175942336131,0.14637172398953,0.526412168907927,0.114531378661364,-0.164209048256245,"R607-1"
"544",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-37","607Random37","Aeris.37.1",607,"Random","37","Generalist",0.0034134880401994,0.118740253796527,-0.695797696202547,-0.337007827722042,0.0450249805015928,"R607-1"
"545",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-37-1","607Random37","Aeris.37.2",607,"Random","37","Generalist",0.144225355141404,0.184836754430468,-0.739993386830384,-0.117566493755687,0.0321077358031506,"R607-1"
"546",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-37-2","607Random37","Aeris.37.3",607,"Random","37","Generalist",0.178010661992408,0.119458023353495,-0.805280172827766,-0.263925294880787,-0.0267356520668569,"R607-1"
"547",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-43","607Random43","Aeris.43.1",607,"Random","43","Generalist",0.927292009457881,-0.555665431385628,0.146117083800735,-0.342594342664025,-0.049849610666171,"R607-1"
"548",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-43-1","607Random43","Aeris.43.2",607,"Random","43","Generalist",1.33099699203054,-1.20852155938336,-0.656907568089478,0.0520762413040328,-0.18886364369392,"R607-1"
"549",67,"R607-1",0.517331834256547,0.0129559373766634,"greater",15,"Dim.3","greater","Reinforced","R607-1","R607-1-43-2","607Random43","Aeris.43.3",607,"Random","43","Generalist",1.34825050083703,-0.998084964102613,-0.251631249993663,-0.0623544777713748,-0.218676921916692,"R607-1"
"550",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-15","607Random15","Jeor.15.1",607,"Random","15","Specialist",-1.47807443734296,0.0242032624025291,0.307476884814828,0.155585406501635,-0.51270717026535,"R607-2"
"551",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-15-1","607Random15","Jeor.15.2",607,"Random","15","Specialist",-1.52257883819476,0.53685281496463,0.868246402418795,0.0599881188753614,-0.429064397943812,"R607-2"
"552",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-15-2","607Random15","Jeor.15.3",607,"Random","15","Specialist",-1.50495567083131,0.313062841629583,0.549057637580019,-0.0587936164147029,-0.488438979124128,"R607-2"
"553",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-37","607Random37","Jeor.37.1",607,"Random","37","Specialist",0.183010291662948,0.634012043701634,-0.575650956126732,-0.196275099022712,0.115724779230387,"R607-2"
"554",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-37-1","607Random37","Jeor.37.2",607,"Random","37","Specialist",0.434894678405986,0.337304616804886,-0.572269044568668,-0.0636783244611665,0.15269741449476,"R607-2"
"555",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-37-2","607Random37","Jeor.37.3",607,"Random","37","Specialist",0.431386637082166,0.461019236982605,-0.467218861726113,-0.153285153859115,0.228312005014519,"R607-2"
"556",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-43","607Random43","Jeor.43.1",607,"Random","43","Specialist",0.715677010587415,-0.264007593120805,0.67759518567978,0.268180984176931,0.18043136115768,"R607-2"
"557",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-43-1","607Random43","Jeor.43.2",607,"Random","43","Specialist",0.908017647206575,-0.594097254032036,0.327594117643341,0.437259455819588,0.0953857541875849,"R607-2"
"558",68,"R607-2",0.549057637580019,0.161237875457635,"equal",15,"Dim.3","greater","Unrestored","R607-2","R607-2-43-2","607Random43","Jeor.43.3",607,"Random","43","Specialist",1.4428729407899,-1.28050059970568,-0.181281211576841,0.537252728911416,0.00999678230770957,"R607-2"
"559",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-15","607Random15","Sunfyre.15.1",607,"Random","15","Specialist",-1.17103867501613,-0.360927757840995,-0.149353612469448,0.132679465002191,-0.330608812699372,"R607-3"
"560",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-15-1","607Random15","Sunfyre.15.2",607,"Random","15","Specialist",-1.02829062377624,-0.743236017307968,-0.654479905760182,0.145022734853094,-0.497646351224473,"R607-3"
"561",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-15-2","607Random15","Sunfyre.15.3",607,"Random","15","Specialist",-1.42603999166359,0.14385953122297,0.328637128172701,-0.0781311636497592,-0.327215429213771,"R607-3"
"562",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-37","607Random37","Sunfyre.37.1",607,"Random","37","Specialist",0.0313356630921649,0.193044596053821,-0.599456667239507,-0.258885721866997,0.192570024827856,"R607-3"
"563",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-37-1","607Random37","Sunfyre.37.2",607,"Random","37","Specialist",0.269217355604193,0.339345468326891,-0.591583906624956,-0.103058606548481,0.292313828233821,"R607-3"
"564",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-37-2","607Random37","Sunfyre.37.3",607,"Random","37","Specialist",0.102100706101492,0.351286216758423,-0.614503061022097,-0.23108133903543,0.233060962839132,"R607-3"
"565",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-43","607Random43","Sunfyre.43.1",607,"Random","43","Specialist",0.75314408001787,-0.936669220886856,0.123893929054837,0.0336444377624916,0.360406023757628,"R607-3"
"566",69,"R607-3",-0.149353612469448,0.207624364453218,"equal",15,"Dim.3","greater","Uninformative","R607-3","R607-3-43-1","607Random43","Sunfyre.43.2",607,"Random","43","Specialist",0.914283281111635,-0.786451149765453,0.102477670576411,0.257603586056755,0.475100069238201,"R607-3"
